id,month_year,state_board_id,port_board_id,commodities_group_wise_id,ov_ul_if,ov_ul_ff,ov_l_if,ov_l_ff,ov_total,co_ul_if,co_ul_ff,co_l_if,co_l_ff,co_total,grand_total,status,approved_on,created_on,modified_on,created_by_user_id,updated_by_user_id,data_updated_no_of_times,last_data_updated_on,last_data_updated_by_user_id
108,2017-01-01 00:00:00,3,27,12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-11-24 12:44:04,2017-05-23 15:02:40,,68,,0,,
109,2016-04-01 00:00:00,3,27,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-11-24 12:45:16,2017-05-23 15:05:34,2017-11-24 12:45:16,68,63,0,,
110,2016-04-01 00:00:00,3,27,2,0.000,6008.000,0.000,0.000,6008.000,0.000,0.000,0.000,0.000,0.000,6008.000,Approved,2017-11-24 12:45:16,2017-05-23 15:05:34,2017-11-24 12:45:16,68,63,0,,
111,2016-04-01 00:00:00,3,27,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-11-24 12:45:16,2017-05-23 15:05:34,2017-11-24 12:45:16,68,63,0,,
112,2016-04-01 00:00:00,3,27,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-11-24 12:45:16,2017-05-23 15:05:34,2017-11-24 12:45:16,68,63,0,,
113,2016-04-01 00:00:00,3,27,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-11-24 12:45:16,2017-05-23 15:05:34,2017-11-24 12:45:16,68,63,0,,
114,2016-04-01 00:00:00,3,27,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-11-24 12:45:16,2017-05-23 15:05:34,2017-11-24 12:45:16,68,63,0,,
115,2016-04-01 00:00:00,3,27,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-11-24 12:45:16,2017-05-23 15:05:34,2017-11-24 12:45:16,68,63,0,,
116,2016-04-01 00:00:00,3,27,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-11-24 12:45:16,2017-05-23 15:05:34,2017-11-24 12:45:16,68,63,0,,
117,2016-04-01 00:00:00,3,27,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-11-24 12:45:16,2017-05-23 15:05:34,2017-11-24 12:45:16,68,63,0,,
118,2016-04-01 00:00:00,3,27,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-11-24 12:45:16,2017-05-23 15:05:34,2017-11-24 12:45:16,68,63,0,,
119,2016-04-01 00:00:00,3,27,11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-11-24 12:45:16,2017-05-23 15:05:34,2017-11-24 12:45:16,68,63,0,,
120,2016-04-01 00:00:00,3,27,12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-11-24 12:45:16,2017-05-23 15:05:34,2017-11-24 12:45:16,68,63,0,,
121,2017-04-01 00:00:00,3,28,1,0.000,25106.000,0.000,0.000,25106.000,9.000,0.000,0.000,0.000,9.000,25115.000,Approved,2018-12-06 16:05:30,2017-05-25 16:26:06,,70,,0,,
122,2017-04-01 00:00:00,3,28,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2018-12-06 16:05:30,2017-05-25 16:26:06,,70,,0,,
123,2017-04-01 00:00:00,3,28,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2018-12-06 16:05:30,2017-05-25 16:26:06,,70,,0,,
124,2017-04-01 00:00:00,3,28,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2018-12-06 16:05:30,2017-05-25 16:26:06,,70,,0,,
125,2017-04-01 00:00:00,3,28,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2018-12-06 16:05:30,2017-05-25 16:26:06,,70,,0,,
126,2017-04-01 00:00:00,3,28,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2018-12-06 16:05:30,2017-05-25 16:26:06,,70,,0,,
127,2017-04-01 00:00:00,3,28,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2018-12-06 16:05:30,2017-05-25 16:26:06,,70,,0,,
128,2017-04-01 00:00:00,3,28,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2018-12-06 16:05:30,2017-05-25 16:26:06,,70,,0,,
129,2017-04-01 00:00:00,3,28,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2018-12-06 16:05:30,2017-05-25 16:26:06,,70,,0,,
130,2017-04-01 00:00:00,3,28,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2018-12-06 16:05:30,2017-05-25 16:26:06,,70,,0,,
131,2017-04-01 00:00:00,3,28,11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2018-12-06 16:05:30,2017-05-25 16:26:06,,70,,0,,
132,2017-04-01 00:00:00,3,28,12,0.000,0.000,0.000,0.000,0.000,143.000,0.000,0.000,0.000,143.000,143.000,Approved,2018-12-06 16:05:30,2017-05-25 16:26:06,,70,,0,,
133,2017-04-01 00:00:00,3,30,1,0.000,0.000,0.000,0.000,0.000,2.000,0.000,3.000,0.000,5.000,5.000,Approved,2017-06-16 15:52:27,2017-06-16 15:46:56,,69,,0,,
134,2017-04-01 00:00:00,3,30,2,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,Approved,2017-06-16 15:52:27,2017-06-16 15:46:56,,69,,0,,
135,2017-04-01 00:00:00,3,30,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-16 15:52:27,2017-06-16 15:46:56,,69,,0,,
136,2017-04-01 00:00:00,3,30,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-16 15:52:27,2017-06-16 15:46:56,,69,,0,,
137,2017-04-01 00:00:00,3,30,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-16 15:52:27,2017-06-16 15:46:56,,69,,0,,
138,2017-04-01 00:00:00,3,30,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-16 15:52:27,2017-06-16 15:46:56,,69,,0,,
139,2017-04-01 00:00:00,3,30,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-16 15:52:27,2017-06-16 15:46:56,,69,,0,,
140,2017-04-01 00:00:00,3,30,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-16 15:52:27,2017-06-16 15:46:56,,69,,0,,
141,2017-04-01 00:00:00,3,30,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-16 15:52:27,2017-06-16 15:46:56,,69,,0,,
142,2017-04-01 00:00:00,3,30,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-16 15:52:27,2017-06-16 15:46:56,,69,,0,,
143,2017-04-01 00:00:00,3,30,11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-16 15:52:27,2017-06-16 15:46:56,,69,,0,,
144,2017-04-01 00:00:00,3,30,12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-16 15:52:27,2017-06-16 15:46:56,,69,,0,,
145,2017-05-01 00:00:00,3,30,1,0.000,0.000,0.000,0.000,0.000,1.000,0.000,3.000,0.000,4.000,4.000,Approved,2017-06-20 11:36:47,2017-06-20 11:26:28,,69,,0,,
146,2017-05-01 00:00:00,3,30,2,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,Approved,2017-06-20 11:36:47,2017-06-20 11:26:28,,69,,0,,
147,2017-05-01 00:00:00,3,30,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-20 11:36:47,2017-06-20 11:26:28,,69,,0,,
148,2017-05-01 00:00:00,3,30,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-20 11:36:47,2017-06-20 11:26:28,,69,,0,,
149,2017-05-01 00:00:00,3,30,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-20 11:36:47,2017-06-20 11:26:28,,69,,0,,
150,2017-05-01 00:00:00,3,30,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-20 11:36:47,2017-06-20 11:26:28,,69,,0,,
151,2017-05-01 00:00:00,3,30,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-20 11:36:47,2017-06-20 11:26:28,,69,,0,,
152,2017-05-01 00:00:00,3,30,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-20 11:36:47,2017-06-20 11:26:28,,69,,0,,
153,2017-05-01 00:00:00,3,30,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-20 11:36:47,2017-06-20 11:26:28,,69,,0,,
154,2017-05-01 00:00:00,3,30,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-20 11:36:47,2017-06-20 11:26:28,,69,,0,,
155,2017-05-01 00:00:00,3,30,11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-20 11:36:47,2017-06-20 11:26:28,,69,,0,,
156,2017-05-01 00:00:00,3,30,12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-06-20 11:36:47,2017-06-20 11:26:28,,69,,0,,
157,2017-06-01 00:00:00,3,30,1,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,2.000,2.000,Approved,2017-07-20 12:42:15,2017-07-12 13:03:50,,69,,0,,
158,2017-06-01 00:00:00,3,30,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-07-20 12:42:15,2017-07-12 13:03:50,,69,,0,,
159,2017-06-01 00:00:00,3,30,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-07-20 12:42:15,2017-07-12 13:03:50,,69,,0,,
160,2017-06-01 00:00:00,3,30,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-07-20 12:42:15,2017-07-12 13:03:50,,69,,0,,
161,2017-06-01 00:00:00,3,30,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-07-20 12:42:15,2017-07-12 13:03:50,,69,,0,,
162,2017-06-01 00:00:00,3,30,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-07-20 12:42:15,2017-07-12 13:03:50,,69,,0,,
163,2017-06-01 00:00:00,3,30,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-07-20 12:42:15,2017-07-12 13:03:50,,69,,0,,
164,2017-06-01 00:00:00,3,30,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-07-20 12:42:15,2017-07-12 13:03:50,,69,,0,,
165,2017-06-01 00:00:00,3,30,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-07-20 12:42:15,2017-07-12 13:03:50,,69,,0,,
166,2017-06-01 00:00:00,3,30,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-07-20 12:42:15,2017-07-12 13:03:50,,69,,0,,
167,2017-06-01 00:00:00,3,30,11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-07-20 12:42:15,2017-07-12 13:03:50,,69,,0,,
168,2017-06-01 00:00:00,3,30,12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-07-20 12:42:15,2017-07-12 13:03:50,,69,,0,,
169,2017-07-01 00:00:00,3,30,1,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,2.000,2.000,Approved,2017-08-16 17:26:37,2017-08-10 12:45:56,,69,,0,,
170,2017-07-01 00:00:00,3,30,2,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,Approved,2017-08-16 17:26:37,2017-08-10 12:45:56,,69,,0,,
171,2017-07-01 00:00:00,3,30,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-08-16 17:26:37,2017-08-10 12:45:56,,69,,0,,
172,2017-07-01 00:00:00,3,30,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-08-16 17:26:37,2017-08-10 12:45:56,,69,,0,,
173,2017-07-01 00:00:00,3,30,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-08-16 17:26:37,2017-08-10 12:45:56,,69,,0,,
174,2017-07-01 00:00:00,3,30,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-08-16 17:26:37,2017-08-10 12:45:56,,69,,0,,
175,2017-07-01 00:00:00,3,30,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-08-16 17:26:37,2017-08-10 12:45:56,,69,,0,,
176,2017-07-01 00:00:00,3,30,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-08-16 17:26:37,2017-08-10 12:45:56,,69,,0,,
177,2017-07-01 00:00:00,3,30,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-08-16 17:26:37,2017-08-10 12:45:56,,69,,0,,
178,2017-07-01 00:00:00,3,30,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-08-16 17:26:37,2017-08-10 12:45:56,,69,,0,,
179,2017-07-01 00:00:00,3,30,11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-08-16 17:26:37,2017-08-10 12:45:56,,69,,0,,
180,2017-07-01 00:00:00,3,30,12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-08-16 17:26:37,2017-08-10 12:45:56,,69,,0,,
181,2016-04-01 00:00:00,3,30,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,2.000,2.000,Approved,2017-10-09 10:22:06,2017-08-20 14:25:14,,69,,0,,
182,2016-04-01 00:00:00,3,30,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:06,2017-08-20 14:25:14,,69,,0,,
183,2016-04-01 00:00:00,3,30,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:06,2017-08-20 14:25:14,,69,,0,,
184,2016-04-01 00:00:00,3,30,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:06,2017-08-20 14:25:14,,69,,0,,
185,2016-04-01 00:00:00,3,30,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:06,2017-08-20 14:25:14,,69,,0,,
186,2016-04-01 00:00:00,3,30,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:06,2017-08-20 14:25:14,,69,,0,,
187,2016-04-01 00:00:00,3,30,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:06,2017-08-20 14:25:14,,69,,0,,
188,2016-04-01 00:00:00,3,30,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:06,2017-08-20 14:25:14,,69,,0,,
189,2016-04-01 00:00:00,3,30,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:06,2017-08-20 14:25:14,,69,,0,,
190,2016-04-01 00:00:00,3,30,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:06,2017-08-20 14:25:14,,69,,0,,
191,2016-04-01 00:00:00,3,30,11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:06,2017-08-20 14:25:14,,69,,0,,
192,2016-04-01 00:00:00,3,30,12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:06,2017-08-20 14:25:14,,69,,0,,
193,2016-05-01 00:00:00,3,30,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,2.000,2.000,Approved,2017-10-09 10:22:13,2017-08-20 14:30:20,,69,,0,,
194,2016-05-01 00:00:00,3,30,2,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,Approved,2017-10-09 10:22:13,2017-08-20 14:30:20,,69,,0,,
195,2016-05-01 00:00:00,3,30,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:13,2017-08-20 14:30:20,,69,,0,,
196,2016-05-01 00:00:00,3,30,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:13,2017-08-20 14:30:20,,69,,0,,
197,2016-05-01 00:00:00,3,30,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:13,2017-08-20 14:30:20,,69,,0,,
198,2016-05-01 00:00:00,3,30,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:13,2017-08-20 14:30:20,,69,,0,,
199,2016-05-01 00:00:00,3,30,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:13,2017-08-20 14:30:20,,69,,0,,
200,2016-05-01 00:00:00,3,30,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:13,2017-08-20 14:30:20,,69,,0,,
201,2016-05-01 00:00:00,3,30,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:13,2017-08-20 14:30:20,,69,,0,,
202,2016-05-01 00:00:00,3,30,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:13,2017-08-20 14:30:20,,69,,0,,
203,2016-05-01 00:00:00,3,30,11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:13,2017-08-20 14:30:20,,69,,0,,
204,2016-05-01 00:00:00,3,30,12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:13,2017-08-20 14:30:20,,69,,0,,
205,2016-06-01 00:00:00,3,30,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,2.000,2.000,Approved,2017-10-09 10:22:19,2017-08-27 17:45:32,,69,,0,,
206,2016-06-01 00:00:00,3,30,2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:19,2017-08-27 17:45:32,,69,,0,,
207,2016-06-01 00:00:00,3,30,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:19,2017-08-27 17:45:32,,69,,0,,
208,2016-06-01 00:00:00,3,30,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:19,2017-08-27 17:45:32,,69,,0,,
209,2016-06-01 00:00:00,3,30,5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:19,2017-08-27 17:45:32,,69,,0,,
210,2016-06-01 00:00:00,3,30,6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:19,2017-08-27 17:45:32,,69,,0,,
211,2016-06-01 00:00:00,3,30,7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:19,2017-08-27 17:45:32,,69,,0,,
212,2016-06-01 00:00:00,3,30,8,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:19,2017-08-27 17:45:32,,69,,0,,
213,2016-06-01 00:00:00,3,30,9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:19,2017-08-27 17:45:32,,69,,0,,
214,2016-06-01 00:00:00,3,30,10,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:19,2017-08-27 17:45:32,,69,,0,,
215,2016-06-01 00:00:00,3,30,11,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:19,2017-08-27 17:45:32,,69,,0,,
216,2016-06-01 00:00:00,3,30,12,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:19,2017-08-27 17:45:32,,69,,0,,
217,2016-07-01 00:00:00,3,30,1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,2.000,2.000,Approved,2017-10-09 10:22:25,2017-08-27 17:52:08,,69,,0,,
218,2016-07-01 00:00:00,3,30,2,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,Approved,2017-10-09 10:22:25,2017-08-27 17:52:08,,69,,0,,
219,2016-07-01 00:00:00,3,30,3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:25,2017-08-27 17:52:08,,69,,0,,
220,2016-07-01 00:00:00,3,30,4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,Approved,2017-10-09 10:22:25,2017-08-27 17:52:08,,69,,0,,
